age,income,credit_history_months,num_credit_accounts,debt_ratio,num_late_payments,target,status
23,549,17,1,0.15830604142480503,1,1.0,approved
51,170,86,5,0.3041648894755836,0,1.0,approved
53,166,20,3,0.2761974516126488,0,1.0,approved
36,312,49,2,0.13656326523009737,2,1.0,approved
45,166,95,2,0.1695356019147143,2,1.0,approved
36,407,85,6,0.07279026111098674,3,1.0,approved
21,205,2,1,0.41151549046607183,0,1.0,approved
30,335,8,2,0.503808226294249,1,0.0,approved
36,500,23,5,0.0650030090157918,3,1.0,approved
30,166,20,2,0.07378253477597639,1,0.0,approved
32,187,36,4,0.3144661165430185,0,1.0,approved
34,239,104,3,0.5990756506911853,0,0.0,approved
34,535,4,3,0.2227246423666195,0,1.0,approved
35,178,21,3,0.10828470371249056,1,0.0,approved
24,184,7,1,0.33875741833304485,1,0.0,approved
27,315,80,1,0.6755724762181035,0,0.0,approved
22,186,120,4,0.40588659546647365,2,0.0,approved
44,268,23,4,0.23130930707982658,2,0.0,approved
20,166,3,2,0.32198812730323867,0,1.0,approved
46,751,55,4,0.11351377112374102,1,1.0,approved
48,166,43,2,0.3322885574564519,1,1.0,approved
31,211,15,2,0.2552907038670161,1,0.0,approved
20,244,78,3,0.38045786923256175,1,0.0,approved
31,646,134,3,0.38120594118613965,1,1.0,approved
34,166,29,2,0.39146650046323384,2,0.0,approved
24,669,30,2,0.331755918943507,2,0.0,approved
29,362,12,2,0.5519300505438463,1,0.0,approved
50,306,31,1,0.525256742414183,1,1.0,approved
41,166,20,2,0.18687961466972938,2,0.0,approved
25,330,12,3,0.12696542958713508,1,0.0,approved
20,173,2,1,0.31500196909244416,1,0.0,approved
31,467,10,3,0.28952243382920706,0,0.0,approved
32,166,7,1,0.5651124847229994,0,0.0,approved
39,234,28,1,0.3484371831360974,0,1.0,approved
29,188,33,3,0.3920727920443551,0,1.0,approved
40,166,33,4,0.3776034805297753,0,0.0,approved
54,359,17,7,0.5860085041550233,1,0.0,approved
43,324,19,2,0.016701283141615234,1,1.0,approved
34,454,64,3,0.04025612491372547,1,1.0,approved
33,166,23,2,0.289223442907842,1,0.0,approved
31,422,158,4,0.037957745731077734,0,1.0,approved
46,869,20,1,0.38674764228848385,2,1.0,approved
28,198,37,3,0.19190516645249034,1,0.0,approved
35,640,1,6,0.12160312225408215,2,0.0,approved
35,217,38,1,0.1407969285027577,1,0.0,approved
29,166,68,4,0.5158771723948261,0,0.0,approved
21,213,102,3,0.2016664801730707,1,1.0,approved
38,419,213,3,0.2592949446342663,2,1.0,approved
34,166,11,2,0.1342018806750014,0,1.0,approved
40,183,30,3,0.2334916994007002,1,0.0,approved
29,334,21,4,0.2568499303001424,0,0.0,approved
47,248,29,1,0.18666947187288693,1,0.0,approved
26,332,6,3,0.08377618636282173,0,1.0,approved
52,279,69,4,0.33466487088079533,1,0.0,approved
20,315,86,4,0.049535384447905506,0,1.0,approved
39,200,21,3,0.6027894541580251,3,0.0,approved
39,278,11,2,0.2410881329374939,2,1.0,approved
27,166,5,4,0.1614763196013248,2,0.0,approved
39,473,41,6,0.1254446676812439,4,1.0,approved
47,180,13,3,0.5244216308322236,1,0.0,approved
20,436,86,7,0.5492842119372774,1,0.0,approved
40,221,40,3,0.3973297396180584,1,0.0,approved
20,274,37,2,0.29509718425860276,1,0.0,approved
25,193,29,2,0.10720291404355105,2,0.0,approved
51,166,1,5,0.2748904217098736,2,1.0,approved
29,166,96,4,0.18780393451936025,0,1.0,approved
23,166,35,1,0.0974654266237916,1,1.0,approved
33,211,184,3,0.4017777059119224,1,1.0,approved
55,276,27,1,0.08983044393530139,0,0.0,approved
20,411,44,5,0.17771207471246067,2,0.0,approved
24,198,2,4,0.14547546588986954,2,1.0,approved
49,166,35,0,0.1765838058945918,0,0.0,approved
53,166,52,2,0.2827310551578755,1,0.0,approved
33,315,54,2,0.26983283322227297,1,0.0,approved
22,496,52,3,0.27430278634122496,3,0.0,approved
55,467,9,6,0.5291714126578061,1,1.0,approved
50,354,133,3,0.26469686136475223,1,1.0,approved
41,341,192,3,0.2812806837537237,0,1.0,approved
26,580,2,3,0.2881779929529549,1,1.0,approved
34,293,99,3,0.13950230888557896,1,0.0,approved
33,343,12,2,0.4810288851103462,1,0.0,approved
38,211,42,1,0.21481424143191846,1,0.0,approved
49,166,14,1,0.37029147353755154,0,0.0,approved
43,176,123,2,0.16403535855964843,2,1.0,approved
24,247,3,1,0.4191802571649272,1,0.0,approved
48,256,24,4,0.14456267692906122,3,0.0,approved
38,650,20,5,0.45323577458039854,0,1.0,approved
41,258,14,5,0.061166411570123945,0,0.0,approved
49,447,37,2,0.12718467010182555,1,0.0,approved
23,199,5,4,0.7232477337061639,2,0.0,approved
34,212,45,2,0.4269089021028131,1,0.0,approved
29,166,141,4,0.1987017783886397,1,0.0,approved
20,171,58,4,0.2477084668325913,2,0.0,approved
38,323,70,7,0.3904951113673096,1,1.0,approved
60,249,16,2,0.2745412342498812,0,0.0,approved
20,398,14,2,0.520137544076899,3,1.0,approved
34,271,26,9,0.1543508617993992,3,1.0,approved
41,208,1,4,0.28046931016771287,0,0.0,approved
36,727,104,5,0.32892579123906573,0,1.0,approved
33,237,5,1,0.30886827463357885,3,0.0,approved
22,444,83,0,0.21639985847439214,0,0.0,approved
37,203,3,4,0.2404722906539134,0,0.0,approved
27,354,62,3,0.2799225766426594,0,1.0,approved
20,395,5,1,0.5621698961100245,1,0.0,approved
46,275,1,6,0.19296499193305922,0,1.0,approved
44,166,45,1,0.4997881963838031,0,1.0,approved
35,250,11,0,0.4925608075402104,0,0.0,approved
37,459,45,1,0.45084896832933696,0,1.0,approved
45,323,29,1,0.1468931596873894,1,0.0,approved
37,310,4,6,0.2192331032074606,2,1.0,approved
44,166,96,3,0.35024145532998807,1,1.0,approved
32,173,21,2,0.42278498531303177,3,0.0,approved
48,305,47,7,0.36442182034725634,3,0.0,approved
38,304,25,4,0.398309053399287,0,0.0,approved
36,455,33,2,0.11793550142819158,0,1.0,approved
22,231,12,2,0.13715114005631437,1,0.0,approved
37,304,8,3,0.14206103891728586,2,1.0,approved
26,250,28,1,0.25379168636079835,2,0.0,approved
28,166,20,1,0.3350946413366052,0,1.0,approved
26,166,17,2,0.16416337106757808,1,0.0,approved
24,308,40,3,0.49565740134367475,1,0.0,approved
56,270,42,3,0.4449127282712446,0,0.0,approved
48,182,1,6,0.5097385958337793,1,0.0,approved
54,166,14,8,0.6832054964441711,2,0.0,approved
22,340,19,2,0.16387403802378284,0,0.0,approved
35,217,3,2,0.331552589030303,0,0.0,approved
22,328,9,2,0.1924086174958233,1,1.0,approved
28,630,1,1,0.040005862412821586,0,1.0,approved
25,166,201,3,0.22211906789312857,0,1.0,approved
47,175,48,1,0.7226977433906672,0,0.0,approved
31,223,3,4,0.6252901121248038,2,0.0,approved
45,514,1,4,0.19310513494381643,1,0.0,approved
41,166,45,4,0.22932777823045578,1,1.0,approved
58,653,20,2,0.19568498626847694,4,0.0,approved
20,265,55,1,0.18123396124397198,2,0.0,approved
47,236,92,2,0.3013413976324044,2,0.0,approved
46,224,32,2,0.39800184291527463,1,0.0,approved
25,199,7,5,0.3190050050325891,2,0.0,approved
45,419,54,3,0.02349987483073401,2,1.0,approved
38,166,112,2,0.09211050837027833,1,0.0,approved
32,295,31,6,0.22624185288674992,1,1.0,approved
26,204,41,4,0.08595202364780857,1,0.0,approved
27,169,14,4,0.13408483189786252,2,0.0,approved
55,905,17,2,0.2382184820641005,1,1.0,approved
35,306,47,1,0.14434567697834522,1,0.0,approved
42,337,94,2,0.027478962980968056,0,1.0,approved
27,438,35,5,0.318074222887623,0,1.0,approved
27,166,56,3,0.07350592345080861,2,0.0,approved
45,596,6,4,0.05823926146816226,4,0.0,approved
21,166,8,1,0.21342532745368378,1,0.0,approved
30,169,27,4,0.21516014075910872,1,0.0,approved
35,197,6,5,0.36504720914610117,1,0.0,approved
36,332,36,3,0.25916859168553996,0,1.0,approved
33,277,12,1,0.3613610555037929,0,1.0,approved
38,228,56,3,0.2357525595968193,0,1.0,approved
41,246,59,2,0.19052559327580582,0,1.0,approved
42,166,22,5,0.3711468254004094,1,1.0,approved
25,166,7,3,0.09954594504938613,0,0.0,approved
32,357,37,2,0.016098470826342526,2,0.0,approved
46,351,177,3,0.0920843161619394,2,1.0,approved
43,548,35,1,0.32663766147004647,0,1.0,approved
21,167,1,1,0.3050965731019898,1,0.0,approved
38,351,1,4,0.2617120376750376,0,1.0,approved
20,215,13,5,0.03906193591229556,1,0.0,approved
35,450,7,1,0.16452585919330173,0,1.0,approved
53,414,60,3,0.30895976882117093,0,1.0,approved
25,276,67,3,0.2465263360733882,1,0.0,approved
26,209,10,2,0.13839091755619143,2,0.0,approved
42,401,14,2,0.3875716212695627,0,0.0,approved
20,343,9,4,0.18535052434942215,1,1.0,approved
28,176,86,4,0.15863218771266083,0,1.0,approved
40,166,25,1,0.2890516075589135,0,0.0,approved
28,215,38,2,0.18838282167234857,0,0.0,approved
32,529,19,3,0.6064220060781707,2,1.0,approved
42,440,35,0,0.2859880930457657,2,0.0,approved
39,166,17,1,0.3062326290379357,2,1.0,approved
37,166,14,7,0.2720544146797295,2,0.0,approved
31,469,36,3,0.027233428039677765,2,1.0,approved
38,166,32,2,0.33050165159615164,1,1.0,approved
33,320,12,7,0.2590026272283734,2,0.0,approved
39,182,5,4,0.05960557094266348,5,0.0,approved
30,557,16,1,0.04092057647379124,0,1.0,approved
33,168,19,3,0.39314265706988716,0,1.0,approved
25,439,35,2,0.22379360337954818,2,1.0,approved
34,272,88,3,0.2782859219367496,1,0.0,approved
26,281,1,11,0.6393600250524278,1,0.0,approved
23,166,10,4,0.27002722153500136,1,1.0,approved
37,166,7,1,0.060634611092202924,0,1.0,approved
37,222,25,2,0.363820889941162,1,1.0,approved
42,281,20,3,0.5187510740940069,0,0.0,approved
30,166,47,2,0.19873966701639859,1,0.0,approved
39,166,9,2,0.2972316708826796,0,0.0,approved
40,328,32,2,0.3179340902181294,1,0.0,approved
39,329,77,2,0.1305245836855045,1,0.0,approved
26,231,86,2,0.5506816910217143,1,0.0,approved
36,366,114,7,0.4299475336219319,2,1.0,approved
38,166,53,3,0.12605250002830626,4,0.0,approved
35,207,85,0,0.4614143941206327,1,0.0,approved
20,566,9,5,0.15310172509704942,0,1.0,approved
36,257,7,2,0.26166950833255453,0,0.0,approved
57,264,1,4,0.4414627959015329,2,0.0,approved
31,786,44,2,0.3502427497472669,0,0.0,approved
27,166,99,3,0.41149585382911974,1,0.0,approved
38,369,7,3,0.08871195295286802,1,0.0,approved
38,570,36,8,0.4526080653739968,2,0.0,approved
46,211,49,5,0.2810161512019732,1,1.0,approved
22,381,94,7,0.07358928536573717,0,1.0,approved
42,166,37,3,0.35497463932391915,0,0.0,approved
40,176,126,2,0.2665805232731763,0,1.0,approved
33,301,15,4,0.08281381008554717,2,0.0,approved
38,370,15,4,0.13159403488387922,1,0.0,approved
45,435,28,3,0.2543020973119645,0,0.0,approved
43,544,17,3,0.3715678713017876,1,1.0,approved
23,240,1,0,0.2554445989332779,3,0.0,approved
43,451,47,3,0.5022119957121918,0,1.0,approved
34,209,50,1,0.22470385562969553,1,0.0,approved
35,389,49,1,0.13790361167276335,1,1.0,approved
35,275,15,3,0.3826785678495973,0,0.0,approved
33,310,26,2,0.7174716043376356,0,1.0,approved
46,306,16,3,0.07073568105416728,2,1.0,approved
34,166,1,3,0.1194220427643239,2,0.0,approved
23,166,29,1,0.19663523540856395,0,0.0,approved
31,261,4,3,0.4279597334121864,1,0.0,approved
36,166,3,3,0.2918576796056145,0,0.0,approved
47,376,50,4,0.30009671866715887,0,1.0,approved
41,384,1,1,0.37867208942674246,0,1.0,approved
26,292,114,1,0.17082551067171997,1,0.0,approved
59,166,26,2,0.25233110207474474,1,1.0,approved
37,495,146,2,0.10791251065495473,1,1.0,approved
47,687,2,2,0.2950096151173225,2,0.0,approved
33,267,31,3,0.4852660364531345,1,1.0,approved
40,320,15,0,0.2782395568049808,2,0.0,approved
43,274,66,6,0.4394673436895575,1,1.0,approved
47,323,16,2,0.3810945190705965,1,0.0,approved
45,233,10,5,0.10190569464781948,2,0.0,approved
43,244,70,0,0.20062422503694638,0,0.0,approved
31,390,16,2,0.5418598010121377,1,0.0,approved
29,802,1,5,0.5295004193932341,2,1.0,approved
38,166,17,4,0.25439045830445806,0,1.0,approved
44,235,38,2,0.05834180840001739,2,0.0,approved
32,166,10,2,0.2666808737971081,0,1.0,approved
45,550,20,3,0.20825862339735068,0,1.0,approved
49,185,2,1,0.2164492440764615,0,0.0,approved
25,166,31,3,0.2566764316801962,2,0.0,approved
26,341,50,6,0.0753651199704575,0,1.0,approved
33,594,19,2,0.06834068507396086,0,1.0,approved
38,346,19,3,0.2842317081015388,2,1.0,approved
29,275,3,1,0.03347248730214024,0,0.0,approved
48,304,8,0,0.1820268958600474,2,1.0,approved
39,503,6,2,0.3379608997116859,0,1.0,approved
35,166,23,3,0.34721061255321667,0,0.0,approved
20,234,27,6,0.7233675895720455,0,0.0,approved
21,198,107,1,0.33800603406371654,2,0.0,approved
37,166,2,2,0.44626352995249524,0,0.0,approved
20,210,32,4,0.3985340349370327,1,0.0,approved
45,432,26,3,0.06609913916574964,2,1.0,approved
33,329,26,6,0.2895988071747168,0,1.0,approved
67,342,74,2,0.3915096864770538,2,0.0,approved
58,267,8,4,0.11624046091084057,0,0.0,approved
33,322,1,6,0.1891346101401438,0,1.0,approved
33,166,40,2,0.3411266817784828,1,0.0,approved
44,212,15,3,0.2724580802225346,0,0.0,approved
52,273,1,1,0.15388132654443035,0,1.0,approved
20,285,10,6,0.4307544570223315,0,1.0,approved
20,291,13,4,0.2927895873903099,1,1.0,approved
28,231,34,2,0.28310431174609946,1,0.0,approved
40,205,6,4,0.5601917113038843,1,0.0,approved
39,1204,19,4,0.1903618362857897,0,1.0,approved
45,390,23,2,0.1855089508665498,1,0.0,approved
23,305,22,5,0.2014568564202595,1,0.0,approved
20,221,131,2,0.23730357619020975,2,0.0,approved
43,198,1,2,0.1613688980741767,2,0.0,approved
26,232,108,3,0.31314361651688255,2,0.0,approved
20,287,31,4,0.25466217040952877,0,1.0,approved
36,166,57,2,0.38400919178085086,2,0.0,approved
42,166,20,3,0.4568571847322703,0,0.0,approved
33,180,21,5,0.2908069587398614,2,0.0,approved
30,275,76,4,0.4301295392588716,0,1.0,approved
33,220,81,2,0.5013055598756179,2,0.0,approved
31,520,9,4,0.2768830453556432,1,1.0,approved
21,166,7,2,0.6317589825837926,1,0.0,approved
27,170,24,3,0.35830828958242095,0,0.0,approved
40,531,82,2,0.39977392727037225,1,1.0,approved
38,265,14,2,0.010421273656649375,1,0.0,approved
36,386,38,4,0.1644852440337249,1,0.0,approved
25,692,44,0,0.38509297928663816,1,1.0,approved
33,175,54,1,0.6599723310838557,2,0.0,approved
20,236,29,6,0.06664071298809308,0,0.0,approved
36,216,18,3,0.3022451688441871,1,0.0,approved
49,166,122,4,0.29232382323754275,1,1.0,approved
20,212,34,6,0.4419977962652662,4,0.0,approved
29,385,46,4,0.507663491604355,0,0.0,approved
38,325,15,3,0.3069136577392861,0,1.0,approved
47,338,39,2,0.28396936544755014,0,0.0,approved
30,205,10,6,0.47067516374587315,0,1.0,approved
28,178,10,8,0.0633363971548886,2,0.0,approved
20,468,45,5,0.5790726371555162,0,0.0,approved
36,193,26,2,0.2948315042925647,2,0.0,approved
55,287,41,1,0.35126348259904183,1,1.0,approved
37,269,11,6,0.2336200886261419,0,0.0,approved
34,515,32,3,0.1866222752607221,3,0.0,approved
38,403,21,1,0.13354841589205943,2,0.0,approved
34,166,32,2,0.6481336574271016,0,0.0,approved
26,166,12,1,0.2315997788194697,2,1.0,approved
43,331,45,5,0.6643396322750054,1,0.0,approved
37,240,59,3,0.19895549770502266,0,0.0,approved
35,197,10,2,0.20799052851038938,2,0.0,approved
25,412,12,4,0.43097947732899267,0,0.0,approved
48,272,38,5,0.1722464470639354,0,1.0,approved
41,255,42,3,0.40449112040078644,0,1.0,approved
29,366,43,2,0.025769126412352086,1,1.0,approved
45,205,41,6,0.2775183605671002,1,1.0,approved
30,544,17,0,0.15903261912457778,1,1.0,approved
27,167,18,2,0.07088601317513553,1,0.0,approved
27,345,10,6,0.22134766545039866,0,1.0,approved
20,508,6,3,0.559034097322748,1,0.0,approved
39,166,42,4,0.08403590392247787,0,1.0,approved
20,209,3,1,0.2838263911340215,0,0.0,approved
22,439,99,4,0.15638599613076723,0,1.0,approved
20,443,63,2,0.18434916359543146,6,0.0,approved
34,227,70,1,0.17605659641706778,1,0.0,approved
33,172,85,2,0.2411469766635389,0,1.0,approved
31,400,18,3,0.11712904176251591,0,1.0,approved
24,448,67,3,0.20113414165616128,0,1.0,approved
23,166,6,3,0.04813355653662025,1,1.0,approved
39,166,1,4,0.4199616473038858,2,0.0,approved
29,278,55,3,0.10926398623460352,2,0.0,approved
38,340,2,4,0.20878915273728715,1,1.0,approved
26,213,160,3,0.345201931294388,0,1.0,approved
36,348,40,1,0.7838548440174712,1,0.0,approved
48,174,50,1,0.07230612913672978,0,1.0,approved
40,166,10,1,0.09844664614582833,2,0.0,approved
30,200,40,4,0.7719792259579752,1,0.0,approved
37,256,1,3,0.1834612527049502,2,0.0,approved
32,216,65,7,0.04924337462313206,2,0.0,approved
35,166,6,7,0.3052670547968804,0,1.0,approved
31,166,43,4,0.24334228292771998,4,0.0,approved
33,192,9,4,0.26513781643414147,0,0.0,approved
37,389,2,3,0.22962152873390396,0,0.0,approved
25,465,23,10,0.23958282929622562,3,1.0,approved
24,449,6,3,0.5950363513865863,2,0.0,approved
21,166,47,4,0.20067807908760218,3,0.0,approved
20,166,9,2,0.06763898100433187,0,1.0,approved
22,318,15,5,0.43052843326978135,2,0.0,approved
36,341,30,2,0.07548418372549051,2,0.0,approved
26,303,12,3,0.1811454549279157,1,1.0,approved
40,166,17,2,0.4020462701532033,1,0.0,approved
35,166,60,3,0.33072514584291596,0,0.0,approved
20,244,7,4,0.09293478670824788,1,0.0,approved
41,316,3,2,0.11211526702684022,0,1.0,approved
43,364,14,5,0.25581381724991265,1,0.0,approved
25,266,19,3,0.40438330706671133,1,1.0,approved
39,293,28,3,0.5458598666333503,0,0.0,approved
26,259,16,4,0.23600470298268217,0,0.0,approved
35,349,56,4,0.46554074454697586,0,0.0,approved
22,290,1,4,0.4957927117892987,2,0.0,approved
20,256,20,0,0.3832359270312909,1,0.0,approved
31,217,17,2,0.07261999221838503,1,0.0,approved
33,258,37,6,0.1768937022708536,0,0.0,approved
31,316,122,2,0.19733327306053758,0,1.0,approved
23,283,25,4,0.47652664224653324,1,0.0,approved
31,300,156,3,0.2633306913256602,1,0.0,approved
37,486,12,4,0.5613127888356165,1,0.0,approved
34,283,1,3,0.4693767123801486,0,0.0,approved
36,179,6,2,0.44017271089893,0,1.0,approved
28,386,18,2,0.29682166436703544,2,0.0,approved
46,166,13,1,0.19585726584917643,0,1.0,approved
23,166,3,3,0.26518047529137817,1,0.0,approved
39,293,20,1,0.4528599444992345,3,0.0,approved
46,321,14,6,0.3680477980002096,0,0.0,approved
39,166,4,1,0.1606749068344658,3,0.0,approved
32,205,12,0,0.05898309719283012,1,1.0,approved
29,183,78,4,0.27931089633587364,0,1.0,approved
45,194,12,1,0.2809139961800045,0,1.0,approved
20,398,45,4,0.34511477348535186,1,1.0,approved
25,353,34,1,0.3129208357776132,0,0.0,approved
31,246,20,3,0.3259202172294435,1,0.0,approved
47,189,9,3,0.49366544244827737,0,0.0,approved
38,166,16,2,0.47312024104055134,1,0.0,approved
25,505,32,4,0.3159285021412697,6,0.0,approved
31,334,15,5,0.4161904020801463,0,0.0,approved
28,174,8,1,0.2229260010774774,3,0.0,approved
27,355,4,3,0.32235410386427954,4,1.0,approved
44,239,76,6,0.45530740773488876,0,1.0,approved
21,215,20,1,0.3446448121979411,0,0.0,approved
51,308,35,3,0.026024171257694035,1,0.0,approved
43,171,24,1,0.25268285439791555,1,0.0,approved
45,209,74,3,0.7427961619280425,2,0.0,approved
30,263,28,4,0.05022651920777097,0,1.0,approved
33,193,23,4,0.34324009225021146,0,0.0,approved
20,347,93,3,0.2980653173648455,1,0.0,approved
29,632,45,3,0.39364691738738683,2,1.0,approved
39,170,4,3,0.5147539666016855,0,0.0,approved
47,166,7,1,0.1444387829099446,1,1.0,approved
23,166,55,2,0.38268112841728935,0,0.0,approved
31,230,65,4,0.11933063250354088,1,0.0,approved
33,178,28,2,0.3553474978250578,0,0.0,approved
21,275,29,5,0.21350219751176536,1,1.0,approved
40,265,35,0,0.06613365179679115,2,0.0,approved
27,166,20,3,0.32098274360969337,0,0.0,approved
33,166,41,2,0.39480583964035176,2,0.0,approved
30,288,4,5,0.3082433185201218,0,1.0,approved
27,265,117,6,0.08303523562537754,1,1.0,approved
34,200,49,3,0.1500725650884731,0,1.0,approved
32,166,35,1,0.615506250883709,0,0.0,approved
31,314,13,4,0.17323394857074836,1,0.0,approved
27,469,6,1,0.07794907717181894,1,1.0,approved
38,285,18,4,0.19979878216873811,1,0.0,approved
51,166,39,1,0.24688086162209044,1,0.0,approved
36,254,36,4,0.34224182428576244,2,0.0,approved
44,166,17,1,0.4136115773865768,1,0.0,approved
21,421,34,5,0.18921015054813356,1,0.0,approved
36,258,60,2,0.24080062984726838,1,1.0,approved
24,166,1,5,0.32236065057637536,0,0.0,approved
20,213,21,2,0.38479483497179495,1,0.0,approved
27,313,51,3,0.35415495797169816,2,1.0,approved
46,210,28,2,0.2852863941914684,1,0.0,approved
44,216,37,1,0.4513462025664575,0,0.0,approved
37,166,26,7,0.3277625943839145,0,0.0,approved
20,329,173,4,0.3821935194391281,1,0.0,approved
33,179,2,3,0.1337509110873262,0,1.0,approved
38,166,24,6,0.17055671533578257,1,1.0,approved
36,206,3,1,0.5316109295147793,1,0.0,approved
20,405,6,3,0.3543000112326104,2,0.0,approved
26,204,17,5,0.6254505611713261,2,0.0,approved
34,592,6,3,0.24699184780248093,0,0.0,approved
40,307,119,3,0.12013854363847727,2,0.0,approved
20,294,105,1,0.6722335771784855,0,1.0,approved
33,232,14,4,0.39762669073624324,3,0.0,approved
36,240,36,4,0.48578113884729907,2,0.0,approved
43,217,27,5,0.15121124186496193,0,1.0,approved
41,213,60,2,0.4947959809605508,0,0.0,approved
40,323,35,2,0.2128555052315451,2,0.0,approved
27,166,1,2,0.5339454590224773,2,0.0,approved
20,166,51,3,0.09038566154988333,2,0.0,approved
31,166,49,3,0.22188796915801212,2,0.0,approved
45,690,25,2,0.5034806078899233,3,0.0,approved
48,323,83,2,0.38896172420090463,0,1.0,approved
42,289,86,2,0.04224349402256593,0,0.0,approved
39,166,26,5,0.2226364579324812,0,0.0,approved
38,339,33,2,0.38570086632006784,2,0.0,approved
29,234,203,3,0.45591758323682213,1,1.0,approved
33,276,12,4,0.14807781504896095,0,1.0,approved
51,166,14,2,0.08728819850680539,0,1.0,approved
25,269,7,1,0.1226157424959542,1,0.0,approved
51,200,81,5,0.09094607085837791,0,1.0,approved
31,169,49,4,0.5240282131308963,1,0.0,approved
48,358,4,4,0.1971517247654124,2,0.0,approved
20,166,144,3,0.32936292427872393,1,0.0,approved
40,329,47,3,0.2625488157616852,1,0.0,approved
27,349,68,6,0.17880260926654157,2,0.0,approved
20,166,1,1,0.15673312954993834,0,0.0,approved
37,166,25,5,0.4748567725589657,1,1.0,approved
45,222,43,5,0.18998301877627852,0,1.0,approved
26,286,28,5,0.3108587532987489,1,0.0,approved
20,230,39,6,0.20940454947732368,0,0.0,approved
34,308,61,2,0.3054517939410515,1,0.0,approved
34,599,16,3,0.5193500884902787,3,1.0,approved
40,192,67,6,0.2040413462238959,1,1.0,approved
44,166,6,1,0.14714951935248505,3,0.0,approved
34,375,11,2,0.23194054842577608,0,1.0,approved
53,576,1,4,0.23985910560037915,0,0.0,approved
37,302,16,1,0.26653845673647786,1,1.0,approved
31,166,17,2,0.021317807556303775,0,1.0,approved
20,233,58,3,0.041626491816943265,2,0.0,approved
32,166,38,0,0.22000433705036107,3,0.0,approved
31,342,20,3,0.188972298900499,1,1.0,approved
44,166,38,2,0.46710794037669684,1,0.0,approved
39,213,1,0,0.3466192135578022,1,0.0,approved
23,166,7,2,0.19387696575388041,2,0.0,approved
36,264,35,3,0.28035275131964776,4,0.0,approved
41,206,36,0,0.44213874530263264,1,0.0,approved
50,271,53,2,0.23163024914205796,1,0.0,approved
43,251,18,3,0.6984189725700369,0,0.0,approved
42,166,46,1,0.39632403870744976,0,1.0,approved
35,339,41,6,0.485944172944133,1,0.0,approved
38,242,119,3,0.3431155696751747,0,1.0,approved
47,166,8,1,0.08506220355056794,0,1.0,approved
21,761,28,2,0.1492497068497238,0,1.0,approved
31,315,33,4,0.32747621514755454,2,0.0,approved
27,230,237,1,0.07624388849258446,0,1.0,approved
38,504,8,5,0.15232349127688485,1,1.0,approved
47,623,26,5,0.25395829309003587,0,1.0,approved
29,231,15,1,0.18359927228781578,3,1.0,approved
20,295,26,2,0.19680995796701584,1,0.0,approved
30,166,9,2,0.6250568898117977,2,0.0,approved
44,230,1,4,0.16116559785446222,0,1.0,approved
40,224,30,2,0.4101913002462684,0,1.0,approved
39,272,14,2,0.4811997639037213,2,0.0,approved
32,293,7,3,0.23037786290245663,3,1.0,approved
22,328,14,6,0.3835258911979065,2,0.0,approved
40,279,1,2,0.16159767796865504,2,0.0,approved
26,166,108,3,0.5599883648394903,1,0.0,approved
56,166,31,3,0.40922657197013595,1,1.0,approved
40,189,60,3,0.22373625212086487,0,1.0,approved
29,215,19,3,0.02438437812108399,2,0.0,approved
28,420,84,4,0.39152282557052054,1,1.0,approved
34,166,23,1,0.11954198441890569,2,0.0,approved
32,207,30,2,0.22298550980125598,1,0.0,approved
46,400,24,0,0.3883917513920307,2,0.0,approved
36,213,47,2,0.22956240691659782,1,0.0,approved
27,312,30,6,0.3835246121983843,1,1.0,approved
53,231,11,4,0.26298844401755417,1,0.0,approved
35,282,5,3,0.20040687244459482,1,0.0,approved
42,221,33,4,0.036528581463668865,2,1.0,approved
28,346,24,2,0.44521565549506004,1,0.0,approved
38,166,3,0,0.3253700686865271,2,0.0,approved
38,207,18,3,0.5867623432107764,1,0.0,approved
20,288,26,0,0.05302469642224574,2,0.0,approved
55,324,63,2,0.12791031421683835,1,1.0,approved
47,524,2,3,0.25886774665175266,1,1.0,approved
31,204,15,3,0.19677533440226033,1,0.0,approved
23,520,62,3,0.1893387394025593,0,1.0,approved
38,178,37,6,0.12066452039610032,0,1.0,approved
35,482,12,2,0.29235024710066587,1,1.0,approved
38,373,67,5,0.3515273853359879,0,1.0,approved
36,166,24,6,0.22183164551352552,0,1.0,approved
40,289,24,4,0.5253407775549007,0,0.0,approved
49,242,135,3,0.38615069439996197,1,1.0,approved
40,339,105,3,0.17243487750414854,1,0.0,approved
24,222,15,2,0.1759157237419524,1,0.0,approved
48,213,5,4,0.19465608941243812,4,0.0,approved
51,492,14,6,0.32614292452614957,0,1.0,approved
66,236,1,3,0.2526121492363525,0,1.0,approved
23,375,1,3,0.24528304870851245,2,0.0,approved
37,221,18,2,0.4040117364364884,2,0.0,approved
20,571,101,6,0.5475303586767996,0,1.0,approved
40,176,73,2,0.547362113097762,1,0.0,approved
29,182,25,3,0.21634589553328054,3,0.0,approved
54,532,29,3,0.34858143030471644,0,1.0,approved
27,198,1,1,0.40873640108269926,2,0.0,approved
20,553,8,1,0.19026443411074065,1,1.0,approved
30,388,1,2,0.4257691118073327,2,0.0,approved
20,229,50,1,0.33400018002978993,0,0.0,approved
42,166,5,5,0.36179098347756283,1,0.0,approved
20,246,73,0,0.47733883566449564,1,0.0,approved
35,261,37,3,0.5336169644057256,0,0.0,approved
